WATERBODY ID,OFFICIAL NAME,COMMON NAME,LONG,LAT,ATS,SHIPMENT DATE,SPECIES,QUANTITY,STRAIN,GENOTYPE,AVG. LENGTH
3899,ALFORD LAKE,,-115.092202,52.063523,SW4-36-8-W5,2017-05-04,RAINBOW TROUT,3012,BEITTY RESORT,3N,21.5
3909,ALLSTONES LAKE,,-116.418572,52.303119,NW30-38-17-W5,2017-06-21,BROOK TROUT,650,BEITTY RESORT,3N,7.95
4011,BEAUVAIS LAKE,,-114.105019,49.411416,SW29-5-1-W5,2017-04-19,BROWN TROUT,113,BOW RIVER,2N,45
4011,BEAUVAIS LAKE,,-114.105019,49.411416,SW29-5-1-W5,2017-04-19,BROWN TROUT,550,BOW RIVER,2N,25
4011,BEAUVAIS LAKE,,-114.105019,49.411416,SW29-5-1-W5,2017-04-25,RAINBOW TROUT,4000,TROUT LODGE,AF3N,19.9
4011,BEAUVAIS LAKE,,-114.105019,49.411416,SW29-5-1-W5,2017-04-25,RAINBOW TROUT,9000,TROUT LODGE,AF3N,17.3
4011,BEAUVAIS LAKE,,-114.105019,49.411416,SW29-5-1-W5,2017-09-18,RAINBOW TROUT,10000,BEITTY RESORT,3N,
4011,BEAUVAIS LAKE,,-114.105019,49.411416,SW29-5-1-W5,2017-09-06,BROWN TROUT,10000,BOW RIVER,3N,11.07
4014,BEAVER LAKE,,-114.788387,52.006721,NE16-35-6-W5,2017-05-26,RAINBOW TROUT,3500,TROUT LODGE/SILVER'S,AF3N,22.3
4018,BEAVER MINES LAKE,,-114.296284,49.372895,NE11-5-3-W5,2017-05-15,RAINBOW TROUT,13000,TROUT LODGE,AF3N,17.32
4018,BEAVER MINES LAKE,,-114.296284,49.372895,NE11-5-3-W5,2017-09-18,RAINBOW TROUT,10000,BEITTY RESORT,3N,
4061,BIRCH LAKE,,-114.854167,52.011667,SE18-35-6-W5,2017-04-21,BROWN TROUT,500,BOW RIVER,3N,19.01
4061,BIRCH LAKE,,-114.854167,52.011667,SE18-35-6-W5,2017-05-26,RAINBOW TROUT,582,TROUT LODGE/SILVER'S,AF3N,22.3
4061,BIRCH LAKE,,-114.854167,52.011667,SE18-35-6-W5,2017-05-17,RAINBOW TROUT,2918,TROUT LODGE/SILVER'S,AF3N,18.5
4061,BIRCH LAKE,,-114.854167,52.011667,SE18-35-6-W5,2017-05-24,BROOK TROUT,5001,BEITTY RESORT,3N,21.72
3494,BLOOD INDIAN CREEK RESERVOIR,,-111.210333,51.24853,SW28-26-9-W4,2017-10-16,TIGER TROUT,29608,BEITTY RESORT,3N,
3494,BLOOD INDIAN CREEK RESERVOIR,,-111.210333,51.24853,SW28-26-9-W4,2017-04-28,RAINBOW TROUT,132737,LYNDON,AF3N,8.51
3494,BLOOD INDIAN CREEK RESERVOIR,,-111.210333,51.24853,SW28-26-9-W4,2017-09-18,RAINBOW TROUT,15558,LYNDON,AF3N,20
3494,BLOOD INDIAN CREEK RESERVOIR,,-111.210333,51.24853,SW28-26-9-W4,2017-09-21,BROOK TROUT,14000,BEITTY RESORT,3N,12.3
3494,BLOOD INDIAN CREEK RESERVOIR,,-111.210333,51.24853,SW28-26-9-W4,2017-06-07,RAINBOW TROUT,25,MOUNT LASSEN,2N,55
3494,BLOOD INDIAN CREEK RESERVOIR,,-111.210333,51.24853,SW28-26-9-W4,2017-09-21,BROWN TROUT,1000,BOW RIVER,3N,24.4
3494,BLOOD INDIAN CREEK RESERVOIR,,-111.210333,51.24853,SW28-26-9-W4,2017-09-21,BROWN TROUT,2200,BOW RIVER,3N,10.03
3494,BLOOD INDIAN CREEK RESERVOIR,,-111.210333,51.24853,SW28-26-9-W4,2017-09-18,BROOK TROUT,3000,BEITTY RESORT,3N,
3494,BLOOD INDIAN CREEK RESERVOIR,,-111.210333,51.24853,SW28-26-9-W4,2017-05-04,BROWN TROUT,7500,BOW RIVER,3N,19.17
3494,BLOOD INDIAN CREEK RESERVOIR,,-111.210333,51.24853,SW28-26-9-W4,2017-05-03,BROOK TROUT,7500,BEITTY RESORT,3N,19.95
4094,BLUE LAKE,,-116.459444,54.980556,SE13-69-17-W5,2017-10-09,RAINBOW TROUT,13000,TROUT LODGE/JUMPERS,AF3N,
6878,BULLSHEAD RESERVOIR,BULLSHEAD CREEK RESERVOIR,-110.506929,49.677137,NE29-8-4-W4,2017-10-05,RAINBOW TROUT,10000,TROUT LODGE/KAMLOOPS,AF3N,21.04
4171,BUTCHER'S LAKE,,-114.061148,49.303994,NW15-4-1-W5,2017-09-25,BROOK TROUT,3000,BEITTY RESORT,3N,15
4171,BUTCHER'S LAKE,,-114.061148,49.303994,NW15-4-1-W5,2017-10-09,CUTTHROAT TROUT,2000,JOB LAKE,2N,
4208,CAPTAIN EYRE LAKE,CAPT AYRE,-110.714832,52.29945,NW30-38-5-W4,2017-10-02,RAINBOW TROUT,2500,BEITTY RESORT,2N,
4208,CAPTAIN EYRE LAKE,CAPT AYRE,-110.714832,52.29945,NW30-38-5-W4,2017-10-02,RAINBOW TROUT,5000,TROUT LODGE/SILVER'S,AF3N,
4208,CAPTAIN EYRE LAKE,CAPT AYRE,-110.714832,52.29945,NW30-38-5-W4,2017-04-27,RAINBOW TROUT,5000,LYNDON,AF2N,27.2
4231,CAVAN LAKE,,-110.407082,49.935915,SW30-11-3-W4,2017-05-04,RAINBOW TROUT,15000,BEITTY RESORT,2N,11.6
6528,CHAIN LAKES,LOWER CHAIN LAKE,-113.511311,54.964036,NW7-69-23-W4,2017-05-12,RAINBOW TROUT,8000,LYNDON,AF2N,26.46
6528,CHAIN LAKES,LOWER CHAIN LAKE,-113.511311,54.964036,NW7-69-23-W4,2017-09-26,TIGER TROUT,4000,TIGER TROUT -BEBR,3N,23.05
6528,CHAIN LAKES,LOWER CHAIN LAKE,-113.511311,54.964036,NW7-69-23-W4,2017-10-09,RAINBOW TROUT,3200,TROUT LODGE/SILVER'S,AF3N,
6528,CHAIN LAKES,LOWER CHAIN LAKE,-113.511311,54.964036,NW7-69-23-W4,2017-09-30,RAINBOW TROUT,1319,LYNDON,AF2N,31.93
3499,CHAIN LAKES RESERVOIR,,-114.20802,50.236864,NE4-15-2-W5,2017-09-18,RAINBOW TROUT,31887,TROUT LODGE/SILVER'S,AF3N,17.4
3499,CHAIN LAKES RESERVOIR,,-114.20802,50.236864,NE4-15-2-W5,2017-04-21,RAINBOW TROUT,31000,TROUT LODGE,AF3N,17.1
3499,CHAIN LAKES RESERVOIR,,-114.20802,50.236864,NE4-15-2-W5,2017-10-30,RAINBOW TROUT,27991,TROUT LODGE/SILVER'S,AF3N,11.1
3499,CHAIN LAKES RESERVOIR,,-114.20802,50.236864,NE4-15-2-W5,2017-10-30,RAINBOW TROUT,21178,TROUT LODGE,AF3N,6.1
3499,CHAIN LAKES RESERVOIR,,-114.20802,50.236864,NE4-15-2-W5,2017-05-01,RAINBOW TROUT,19000,TROUT LODGE,AF3N,17.14
3499,CHAIN LAKES RESERVOIR,,-114.20802,50.236864,NE4-15-2-W5,2017-09-25,RAINBOW TROUT,18113,TROUT LODGE/SILVER'S,AF3N,17.5
3499,CHAIN LAKES RESERVOIR,,-114.20802,50.236864,NE4-15-2-W5,2017-10-30,RAINBOW TROUT,13993,TROUT LODGE/SILVER'S,AF3N,7.9
3499,CHAIN LAKES RESERVOIR,,-114.20802,50.236864,NE4-15-2-W5,2017-10-30,RAINBOW TROUT,6144,TROUT LODGE,AF3N,7.5
3499,CHAIN LAKES RESERVOIR,,-114.20802,50.236864,NE4-15-2-W5,2017-10-30,RAINBOW TROUT,541,TROUT LODGE,AF3N,18.3
3499,CHAIN LAKES RESERVOIR,,-114.20802,50.236864,NE4-15-2-W5,2017-10-30,RAINBOW TROUT,1177,TROUT LODGE/SILVER'S,AF3N,29.1
6608,CHAMPION LAKES,LOWER CHAMPION LAKE,-114.597433,50.813258,NW26-21-5-W5,2017-06-22,RAINBOW TROUT,300,TROUT LODGE/SILVER'S,AF3N,23.12
6608,CHAMPION LAKES,LOWER CHAMPION LAKE,-114.597433,50.813258,NW26-21-5-W5,2017-09-11,CUTTHROAT TROUT,100,ATHABASCA,2N,16.4
6607,CHAMPION LAKES,UPPER CHAMPION LAKE,-114.599941,50.815306,NW26-21-5-W5,2017-09-11,CUTTHROAT TROUT,100,ATHABASCA,2N,16.4
6607,CHAMPION LAKES,UPPER CHAMPION LAKE,-114.599941,50.815306,NW26-21-5-W5,2017-06-22,RAINBOW TROUT,300,TROUT LODGE/SILVER'S,AF3N,23.12
4261,CHICKAKOO LAKE,CHICKAKO LAKE,-114.074339,53.618628,SW34-53-1-W5,2017-05-19,RAINBOW TROUT,12392,TROUT LODGE,AF3N,20.57
6860,CHRYSTINA LAKE,,-115.194645,54.786102,NW8-67-8-W5,2017-05-31,BROOK TROUT,2100,BEITTY RESORT,3N,20.34
4374,CROWSNEST LAKE,,-114.637963,49.634111,NE8-8-5-W5,2017-04-25,RAINBOW TROUT,15000,TROUT LODGE,AF3N,16.9
4446,DILLBERRY LAKE,,-110.004391,52.576348,,2017-09-25,RAINBOW TROUT,5000,TROUT LODGE/SILVER'S,AF3N,
4446,DILLBERRY LAKE,,-110.004391,52.576348,,2017-09-25,RAINBOW TROUT,20000,BEITTY RESORT,2N,
4458,DOLBERG LAKE,,-115.053191,54.157685,SE1-60-8-W5,2017-05-11,RAINBOW TROUT,18000,TROUT LODGE/KAMLOOPS,AF3N,14.54
4488,DUNN LAKE,,-117.685762,53.654925,NW7-54-25-W5,2017-06-14,BROOK TROUT,3000,BEITTY RESORT,3N,20.55
4460,EAST DOLLAR LAKE,,-117.204628,55.314926,NW8-73-21-W5,2017-05-23,RAINBOW TROUT,3500,LYNDON,AF2N,27.16
4460,EAST DOLLAR LAKE,,-117.204628,55.314926,NW8-73-21-W5,2017-05-23,BROWN TROUT,500,BOW RIVER,3N,19.2
6044,EAST TWIN LAKE,,-117.533333,57.45,SW29-97-22-W5,2017-09-25,TIGER TROUT,1000,TIGER TROUT -BEBR,3N,24.7
6044,EAST TWIN LAKE,,-117.533333,57.45,SW29-97-22-W5,2017-05-15,RAINBOW TROUT,4200,LYNDON,AF2N,25.87
4505,EDITH LAKE,,-115.382263,54.801854,NE13-67-10-W5,2017-05-31,BROOK TROUT,2100,BEITTY RESORT,3N,20.24
6821,EMERALD LAKE,,-115.61828,54.333426,SW5-62-11-W5,2017-05-26,BROOK TROUT,2600,BEITTY RESORT,3N,20.68
6822,EMERSON LAKE,,-113.85125,50.576929,SW5-19-28-W4,2017-10-02,RAINBOW TROUT,1000,BEITTY RESORT,3N,20.9
6822,EMERSON LAKE,,-113.85125,50.576929,SW5-19-28-W4,2017-05-10,RAINBOW TROUT,2250,TROUT LODGE/SILVER'S,AF3N,22.61
4535,EMERSON LAKES,,-117.117962,53.726034,NW6-55-21-W5,2017-05-08,BROWN TROUT,900,BOW RIVER,3N,19.54
4535,EMERSON LAKES,,-117.117962,53.726034,NW6-55-21-W5,2017-05-08,RAINBOW TROUT,1250,LYNDON,AF2N,26.46
4535,EMERSON LAKES,,-117.117962,53.726034,NW6-55-21-W5,2017-05-08,RAINBOW TROUT,1250,TROUT LODGE/SILVER'S,AF3N,26.46
4539,ENGSTROM LAKE,,-110.906389,56.188889,NW17-83-6-W4,2017-09-25,RAINBOW TROUT,1081,TROUT LODGE/SILVER'S,AF3N,32.02
4539,ENGSTROM LAKE,,-110.906389,56.188889,NW17-83-6-W4,2017-09-28,RAINBOW TROUT,3913,TROUT LODGE/SILVER'S,AF3N,24.7
4539,ENGSTROM LAKE,,-110.906389,56.188889,NW17-83-6-W4,2017-10-09,RAINBOW TROUT,5000,BEITTY RESORT,3N,
4539,ENGSTROM LAKE,,-110.906389,56.188889,NW17-83-6-W4,2017-09-25,RAINBOW TROUT,5096,TROUT LODGE/JUMPERS,AF3N,22.25
4539,ENGSTROM LAKE,,-110.906389,56.188889,NW17-83-6-W4,2017-09-22,RAINBOW TROUT,10013,TROUT LODGE,AF3N,22.64
4539,ENGSTROM LAKE,,-110.906389,56.188889,NW17-83-6-W4,2017-10-09,RAINBOW TROUT,10000,TROUT LODGE/SILVER'S,AF3N,
4539,ENGSTROM LAKE,,-110.906389,56.188889,NW17-83-6-W4,2017-05-18,RAINBOW TROUT,25000,LYNDON,AF3N,11.1
4562,FAIRFAX LAKE,,-116.576532,52.971131,NW17-46-18-W5,2017-05-30,RAINBOW TROUT,10000,BEITTY RESORT,3N,12.18
3505,FYTEN RESERVOIR,,-113.331867,51.546348,NW4-30-24-W4,2017-09-18,RAINBOW TROUT,5000,BEITTY RESORT,2N,
3505,FYTEN RESERVOIR,,-113.331867,51.546348,NW4-30-24-W4,2017-05-05,RAINBOW TROUT,10000,BEITTY RESORT,2N,11.6
4642,GALATEA LAKES,LOWER GALATEA LAKE,-115.265111,50.865879,SW13-22-10-W5,2017-09-01,CUTTHROAT TROUT,500,JOB LAKE,2N,
4647,GAP LAKE,,-115.830899,52.330286,NE5-39-13-W5,2017-06-21,BROOK TROUT,2000,BEITTY RESORT,3N,7.95
4697,GOLDEYE LAKE,,-116.192114,52.449584,NE14-40-16-W5,2017-05-11,RAINBOW TROUT,10000,BEITTY RESORT,3N,18.2
4725,GRANDE CACHE LAKE,,-119.05,53.9,NE1-57-8-W6,2017-06-08,RAINBOW TROUT,30000,LYNDON,AF3N,11.42
4725,GRANDE CACHE LAKE,,-119.05,53.9,NE1-57-8-W6,2017-09-18,RAINBOW TROUT,10065,LYNDON,AF3N,11.45
3476,GROTTO MOUNTAIN POND,,-115.202402,51.065761,NW21-24-9-W5,2017-06-19,RAINBOW TROUT,800,TROUT LODGE/SILVER'S,AF3N,22.9
3476,GROTTO MOUNTAIN POND,,-115.202402,51.065761,NW21-24-9-W5,2017-04-18,RAINBOW TROUT,800,TROUT LODGE/SILVER'S,AF3N,21.3
26431,HIGH LEVEL COMMUNITY PARK POND,HIGH LEVEL TOWN POND,-117.163713,58.517177,SE6-110-19-W5,2017-05-24,RAINBOW TROUT,500,TROUT LODGE/SILVER'S,AF3N,21.56
6917,HINTON F & G POND,HINTON BORROW PIT,-117.605197,53.341065,SW28-50-25-W5,2017-05-18,RAINBOW TROUT,300,TROUT LODGE/SILVER'S,AF3N,21.63
6786,IRONSIDE POND,,-114.996541,52.246795,SW7-38-7-W5,2017-05-16,RAINBOW TROUT,500,BEITTY RESORT,3N,21.68
4909,ISLAND LAKE,,-114.684444,49.627778,NW12-8-6-W5,2017-05-08,RAINBOW TROUT,1900,BEITTY RESORT,3N,25.57
4920,JACK FISH LAKE,,-111.296351,53.594311,NW20-53-9-W4,2017-05-15,RAINBOW TROUT,5000,TROUT LODGE,AF3N,20.81
26729,KAKUT POND,,-118.529556,55.618695,NE27-76-4-W6,2017-06-01,RAINBOW TROUT,1500,LYNDON,AF2N,27.61
5002,KINKY LAKE,,-117.783145,53.280836,SE6-50-26-W5,2017-05-18,BROOK TROUT,7000,BEITTY RESORT,3N,20.7
4426,LAC DELORME,GEORGE'S LAKE,-111.1509,53.896214,SE5-57-8-W4,2017-05-19,RAINBOW TROUT,615,LYNDON,AF2N,28.02
19760,LAC LA BICHE TROUT POND,ALEXANDER HAMILTON POND,-111.953265,54.775532,NW5-67-13-W4,2017-05-17,RAINBOW TROUT,600,LYNDON,AF2N,29.56
19760,LAC LA BICHE TROUT POND,ALEXANDER HAMILTON POND,-111.953265,54.775532,NW5-67-13-W4,2017-09-19,RAINBOW TROUT,600,BEITTY RESORT,2N,24.57
3479,LAMBERT POND,,-116.481493,53.566383,NW8-53-17-W5,2017-05-10,RAINBOW TROUT,2000,TROUT LODGE/SILVER'S,AF3N,22.61
5050,LEES LAKE,,-114.248586,49.541912,SW8-7-2-W5,2017-04-24,RAINBOW TROUT,19000,TROUT LODGE,AF3N,20.1
5050,LEES LAKE,,-114.248586,49.541912,SW8-7-2-W5,2017-09-18,RAINBOW TROUT,300,BEITTY RESORT,2N,40
5050,LEES LAKE,,-114.248586,49.541912,SW8-7-2-W5,2017-05-01,RAINBOW TROUT,250,CAMPBELL LAKE,2N,50
5050,LEES LAKE,,-114.248586,49.541912,SW8-7-2-W5,2017-05-08,RAINBOW TROUT,30,BEITTY RESORT,2N,30
5050,LEES LAKE,,-114.248586,49.541912,SW8-7-2-W5,2017-09-01,CUTTHROAT TROUT,14800,JOB LAKE,2N,
5093,LITTLE BEAR LAKE,HASSE LAKE,-110.300937,54.551596,NW19-64-2-W4,2017-06-07,RAINBOW TROUT,2814,LYNDON,AF2N,29
5093,LITTLE BEAR LAKE,HASSE LAKE,-110.300937,54.551596,NW19-64-2-W4,2017-09-29,RAINBOW TROUT,3328,TROUT LODGE/KAMLOOPS,AF3N,19.41
5093,LITTLE BEAR LAKE,HASSE LAKE,-110.300937,54.551596,NW19-64-2-W4,2017-09-29,RAINBOW TROUT,3875,LYNDON,AF2N,33.2
5093,LITTLE BEAR LAKE,HASSE LAKE,-110.300937,54.551596,NW19-64-2-W4,2017-06-06,RAINBOW TROUT,2455,TROUT LODGE,AF3N,18.22
5223,MARGARET LAKE,,-115.185439,51.401845,NW15-28-9-W5,2017-06-22,RAINBOW TROUT,3000,BEITTY RESORT,3N,10.7
5232,MARIGOLD LAKE,,-115.628279,54.671776,NW32-65-11-W5,2017-10-09,BROOK TROUT,3500,BEITTY RESORT,3N,
5245,MARY GREGG LAKE,,-117.454064,53.112602,NW4-48-24-W5,2017-06-08,RAINBOW TROUT,4000,TROUT LODGE,AF3N,18.3
5253,MAUDE LAKE,,-115.293158,50.689323,SW14-20-10-W5,2017-09-01,CUTTHROAT TROUT,1000,JOB LAKE,2N,16.4
3522,MCLEAN POND,,-114.669068,50.888074,NW20-22-5-W5,2017-07-23,RAINBOW TROUT,3500,TROUT LODGE/SILVER'S,AF3N,23.85
3522,MCLEAN POND,,-114.669068,50.888074,NW20-22-5-W5,2017-05-03,RAINBOW TROUT,3600,TROUT LODGE/SILVER'S,AF3N,21.1
5286,MCLEOD LAKE,CARSON LAKE,-115.652786,54.298603,SE25-61-12-W5,2017-05-29,RAINBOW TROUT,64306,LYNDON,AF3N,11.57
5286,MCLEOD LAKE,CARSON LAKE,-115.652786,54.298603,SE25-61-12-W5,2017-09-20,RAINBOW TROUT,61044,LYNDON,AF3N,16.97
5286,MCLEOD LAKE,CARSON LAKE,-115.652786,54.298603,SE25-61-12-W5,2017-05-30,RAINBOW TROUT,53694,LYNDON,AF3N,12.2
5286,MCLEOD LAKE,CARSON LAKE,-115.652786,54.298603,SE25-61-12-W5,2017-09-25,RAINBOW TROUT,11960,LYNDON,AF2N,17.96
5286,MCLEOD LAKE,CARSON LAKE,-115.652786,54.298603,SE25-61-12-W5,2017-09-28,RAINBOW TROUT,600,LYNDON,AF2N,34.18
2129,MEDLEY RIVER,,-110.186494,54.604201,SE11-65-2-W4,2017-05-27,RAINBOW TROUT,1500,TROUT LODGE/SILVER'S,AF3N,21.63
3523,MICHEL RESERVOIR,MICHELLE RESERVOIR,-110.372274,49.531283,NE5-7-3-W4,2017-04-19,RAINBOW TROUT,33000,LYNDON,AF2N,9.26
3523,MICHEL RESERVOIR,MICHELLE RESERVOIR,-110.372274,49.531283,NE5-7-3-W4,2017-10-09,RAINBOW TROUT,12500,TROUT LODGE/COLD WATER JUMPERS,AF3N,
3523,MICHEL RESERVOIR,MICHELLE RESERVOIR,-110.372274,49.531283,NE5-7-3-W4,2017-05-03,RAINBOW TROUT,7000,BEITTY RESORT,3N,11
3523,MICHEL RESERVOIR,MICHELLE RESERVOIR,-110.372274,49.531283,NE5-7-3-W4,2017-05-03,RAINBOW TROUT,10000,BEITTY RESORT,2N,11.5
3523,MICHEL RESERVOIR,MICHELLE RESERVOIR,-110.372274,49.531283,NE5-7-3-W4,2017-10-12,BROWN TROUT,12000,BOW RIVER,3N,9.86
3524,MICHICHI RESERVOIR,,-112.52946,51.582647,SW19-30-18-W4,2017-09-25,RAINBOW TROUT,7500,BEITTY RESORT,2N,
3524,MICHICHI RESERVOIR,,-112.52946,51.582647,SW19-30-18-W4,2017-05-05,RAINBOW TROUT,14000,BEITTY RESORT,2N,10.4
3524,MICHICHI RESERVOIR,,-112.52946,51.582647,SW19-30-18-W4,2017-09-25,RAINBOW TROUT,1566,CAMPBELL LAKE,2N,12.67
5324,MILLERS LAKE,,-116.768896,53.560075,SW8-53-19-W5,2017-05-06,RAINBOW TROUT,12000,TROUT LODGE/KAMLOOPS,AF3N,15.15
5348,MITCHELL LAKE,,-115.007692,52.216312,NE25-37-8-W5,2017-05-24,BROWN TROUT,500,BOW RIVER,3N,19.33
5348,MITCHELL LAKE,,-115.007692,52.216312,NE25-37-8-W5,2017-05-04,RAINBOW TROUT,4022,BEITTY RESORT,3N,18
6623,MITCHELL POND,WASKASOO PARK POND,-113.853351,52.269458,NW18-38-27-W4,2017-06-06,RAINBOW TROUT,200,TROUT LODGE/SILVER'S,AF3N,22.73
6623,MITCHELL POND,WASKASOO PARK POND,-113.853351,52.269458,NW18-38-27-W4,2017-06-06,RAINBOW TROUT,15,MOUNT LASSEN,2N,55
6684,MONTAGANEUSSE LAKE,STONEY LAKE,-118.461339,56.504886,NE31-86-3-W6,2017-05-31,RAINBOW TROUT,10000,TROUT LODGE/KAMLOOPS,AF3N,15.06
5360,MOONSHINE LAKE,MIRAGE LAKE,-119.227778,55.886111,SE31-79-8-W6,2017-09-18,TIGER TROUT,500,TIGER TROUT -BEBR,3N,25.35
5360,MOONSHINE LAKE,MIRAGE LAKE,-119.227778,55.886111,SE31-79-8-W6,2017-05-16,RAINBOW TROUT,9300,TROUT LODGE/KAMLOOPS,AF3N,14.12
5360,MOONSHINE LAKE,MIRAGE LAKE,-119.227778,55.886111,SE31-79-8-W6,2017-05-16,BROWN TROUT,500,BOW RIVER,3N,19.54
5360,MOONSHINE LAKE,MIRAGE LAKE,-119.227778,55.886111,SE31-79-8-W6,2017-09-18,BROWN TROUT,1500,BOW RIVER,3N,23.73
3482,MOUNT LORETTE PONDS,,-115.107943,50.969566,SW19-23-8-W5,2017-07-13,RAINBOW TROUT,800,TROUT LODGE/SILVER'S,AF3N,23.94
3482,MOUNT LORETTE PONDS,,-115.107943,50.969566,SW19-23-8-W5,2017-08-14,RAINBOW TROUT,800,TROUT LODGE/SILVER'S,AF3N,25
3482,MOUNT LORETTE PONDS,,-115.107943,50.969566,SW19-23-8-W5,2017-06-22,RAINBOW TROUT,800,TROUT LODGE/SILVER'S,AF3N,23
3482,MOUNT LORETTE PONDS,,-115.107943,50.969566,SW19-23-8-W5,2017-06-01,RAINBOW TROUT,800,TROUT LODGE/SILVER'S,AF3N,21.75
3482,MOUNT LORETTE PONDS,,-115.107943,50.969566,SW19-23-8-W5,2017-04-18,RAINBOW TROUT,800,TROUT LODGE/SILVER'S,AF3N,21.06
5387,MUIR LAKE,,-113.956437,53.624675,NW32-53-27-W4,2017-05-07,RAINBOW TROUT,1000,TROUT LODGE/KAMLOOPS,AF3N,15.15
5387,MUIR LAKE,,-113.956437,53.624675,NW32-53-27-W4,2017-05-07,BROWN TROUT,500,BOW RIVER,3N,19.54
5387,MUIR LAKE,,-113.956437,53.624675,NW32-53-27-W4,2017-05-07,RAINBOW TROUT,1000,TROUT LODGE,AF3N,17.06
5387,MUIR LAKE,,-113.956437,53.624675,NW32-53-27-W4,2017-05-07,RAINBOW TROUT,1000,LYNDON,AF2N,27.66
5407,MUSKIKI LAKE,,-116.874653,52.851672,NW5-45-20-W5,2017-09-01,CUTTHROAT TROUT,3000,0,2N,
6735,NIEMELA RESERVOIR,RAY'S POND,-114.292729,52.322935,SE1-39-3-W5,2017-06-05,RAINBOW TROUT,750,LYNDON,AF2N,29
6735,NIEMELA RESERVOIR,RAY'S POND,-114.292729,52.322935,SE1-39-3-W5,2017-06-05,RAINBOW TROUT,750,TROUT LODGE/SILVER'S,AF3N,22.94
